Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/28/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Data type,ODD,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Haiti,HTI,,,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,9.5,9.3,9.3,9,9.4,9.6,10,10.1,10.3,10.9,10.1,10,9.9,10,10,9.8,9.7,9.7,9.6,
Haiti,HTI,,,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,2.3,,,,,,3.5,,,,,,3.1,,,,,2.8,,,
Haiti,HTI,,,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,,9.7,,9.3,,8.9,,8.6,,8.3,,
Haiti,HTI,,,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,8,19,38,40,48,39,63,82,88,75,76,71,74,82,82,71
Haiti,HTI,DDI,6,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.743354,84.74289177,84.74177487,84.74000328,84.73757702,84.73449607,84.73076044,84.72637013,84.72132514,84.71562546,84.70927111,84.70226208,84.69459836,84.68627997,84.67730689,84.66767913,84.65739669,84.64645957,84.63486777,84.62262129,84.62262129
Haiti,HTI,,,Number of neonatal deaths,SH.DTH.NMRT,14755,14889,15010,15067,15120,15107,15038,14924,14793,14640,14469,14303,14152,14026,13940,13884,13872,13898,13922,13912,13877,13774,13640,13435,13164,12825,12393,11853,11257,10661,10148,9750,9429,9176,8962,8781,8603,8437,8259,8113,8000,7930,7908,7943,7996,8023,8035,8013,7978,7928,8474,7819,7747,7659,7558,7420,7278,7139,6987,6827,
Haiti,HTI,,,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97,,,,,3.86,,,,,2.99,,,,,2.69,,,2.73,,
Haiti,HTI,,,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.98414993,14.56777954,13.10721016,15.19684982,14.64414024,,
Haiti,HTI,,,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"Secondary education, teachers, female",SE.SEC.TCHR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,,,,,,,,,,,,3.075279951,,,,,,,,,,,0.852509975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,,,,,,,,,,,,,,,,,,262652,248224,233104,255840,244516,240128,287753,,,,,,,,,,274850,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,,,,,,,,,,,,,,,,,,,35.18397903,51.22444916,,19.99832916,33.42620087,,18.87663078,36.20856857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,,,,,,,,68.33930969,68.76197052,74.51703644,81.59908295,81.79273987,87.25869751,91.59600067,93.29577637,94.81807709,77.76966858,,,,,76.7234726,80.66338348,86.79798126,94.2906723,103.1585007,112.5820999,115.222847,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,0.99594003,,,,,,,,,,,,,,,,,,,,,0.976189971,,,0.947740018,,,,,,,,,,0.991379976,,,,
Haiti,HTI,,,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.753385403,,,,,,,,,,,19.12826071,,,,,,,,
Haiti,HTI,,,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.858773173,2.060658315,2.435990191,2.815951226,4.320557532,4.907365268,5.299909995,5.873152969,6.630017563,6.995203786,7.598739628,8.395954057,8.929557834,10.37469503,12.05073893,13.00725694,13.86472098,14.51102875,15.84494588,17.06250169,17.97635084,18.49496269,20.12858772,20.92994308,21.59558105,23.23226547,25.26046944,28.49839592,30.64271991,35.35360086,40.20003858
Haiti,HTI,ECO,,Gross savings (current US$),NY.GNS.ICTR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204614063.2,266293629.5,91892000,396246885.2,249761429.6,-85584243.86,-20993479.47,743672883.2,782586612.2,774067144.8,960351763.6,1103762885,547621642.7,436213339.3,462949742,729322472.4,562787990.3,715373229.8,776557087,852774443.8,1065036263,1012664906,2663892037,2404581144,1951037650,1643292954,1400209254,1843258624,1537440602,1556411859,1918544004,2303512528,
Haiti,HTI,,,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,1401152646,1460550208,1450201173,1480091989,1590596584,1787269322,2097033596,2282252676,2575398999,2585150530,2938966334,3249087571,2881342202,2332996563,1948288032,2378607180,2864792160,3146146915,3310615963,3743170303,4652336965,5502301008,6377522937,5972938793,5990864325,6437158690,7276030212,8452492594,9575044054,11131785184,11182886712,12467813133,13286566073,14207869974,14884140517,14867161982,14446502730,14376086342,15101681744,15027198078,14309283331
Haiti,HTI,,,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8328853258,8772439306,8495929120,8225284511,7396962026,8299545026,8801470222,9195401565,9501784785,9900211933,17736210477,18064657163,18520045311,19497694428,19775696548,21129391023,22148580072,24010397194,25084054565,26870883749,26149570845,28338730487,28317570997,29872706670,30562742046,31053001979,32798870135,32738003150,34083159241,34108087809,
Haiti,HTI,,,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.510292517,0.521624199,0.502807092,0.536118335,0.601289008,0.639175555,0.671443506,0.686296688,0.663052703,0.680106266,0.571164627,0.587582238,0.596652402,0.714715506,0.818380087,0.975332032,1.160257512,1.205320715,1.167454611,1.203938625,1.435855699,1.580128452,1.63276187,1.782046803,1.987461988,2.185686656,2.533967047,2.255840176,2.874563482,3.099374746,3.471167994,3.978314622,4.810107246,5.692119413,8.92000033,10.34393365,11.3759055,12.82371603,14.63922306,15.66856576,30.22905033,34.13311703,36.87666149,43.64035432,52.0551996,57.9372344,63.62545143,68.38019921,76.11835788,82.59231615,88.02982428,92.46136474,100,106.4088642,108.6336551,116.8520481,131.9241364,145.2378548,159.9156026,187.7939555,216.124189
Haiti,HTI,,,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140334970.2,196659779.8,20842160.66,308898214.1,211100707.9,-110711317.3,-44139491.16,680951584.3,715067348.7,707700167.2,875830549.4,1033703897,486936163,347616535.1,356754301.8,629822531.6,396565576.9,500965120.9,514566639.8,562728433.2,645618837.4,560440485.1,2141190038,1810852440,1293189789,962424383.3,760308851.2,1269478740,827142529.9,748921320.6,1077103208,1505511927,
Haiti,HTI,,,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,,,,,,,,,,,,,,,,,,,,,16250806.09,16832049.41,17320069.63,18637236.77,20698411.12,23462803.92,37973215.83,39014404.7,46771594.57,46436269.24,44990961.12,50507978.32,32817327.39,27298525.21,31655899.44,41233314.28,42686350.36,48963964,54549028.99,60778169.72,100584885.7,93038686.07,89066384.93,72858976.67,87604617.99,102512226.3,108317310.2,136199130.3,151895395.2,164912657.8,170777458.5,190695100,201173967.2,212372238.5,216880799.4,217757158.5,201286932.5,208611678.8,234097386.8,210212150.4,
Haiti,HTI,,,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.713392466,-3.706219599,-1.05912276,-9.870827885,-19.50783062,-30.48747457,22.25731311,-0.211989165,3.812014492,4.131109857,2.307589055,2.65542166,-0.782533639,2.289804495,2.29915756,-0.03296797,3.68737444,5.943303207,1.61854854,3.440492935,8.424454885,-10.4400538,12.55191379,2.536700842,4.012352056,7.242126638,5.697169649,1.009300233,0.534688517,1.109262317,-9.998565592,4.267213682
Haiti,HTI,,,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2832515094,2795423860,2678341327,2717496625,2571256489,2611582151,2515965346,2518205695,2542502759,2503972648,2498506781,2427604804,2339245659,2293059047,2219484817,2457587581,2302158822,2576100768,2503278299,2743885043,2573460248,2656212403,2752055386,2780377291,2732237577,2818952027,2669711635,2561455752,2586408728,2611916474,2649999901,2644549333,2611267120
Haiti,HTI,,,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51824058973,47887683201,52943378844,55395968800,55092108900,40763952300,26552666500,59346145300,66311545700,71383666100,69069655400,85618324700,1.01326E+11,90925520300,83640522500,90484319300,93173767900,94113564000,1.15399E+11,1.11762E+11,1.28315E+11,1.12277E+11,1.50134E+11,1.21886E+11,99801046000,1.0192E+11,1.1026E+11,1.02029E+11,1.08055E+11,1.18907E+11,1.26677E+11,1.33844E+11,1.10267E+11
Haiti,HTI,,,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3021321,13.01541917,11.9101836,10.31144548,7.571511403,10.84535014,6.420726556,9.133563861,11.32763093,10.45254231,9.900471451,12.24911196,6.717484277,6.777307548,6.390832333,9.47477857,8.44301612,8.715624782,5.32340794,7.822859544,8.059606079,8.276714798,6.880918311,10.0831188,9.655089837,10.80963187,11.23908288,11.76160368,11.66343891,10.96054945,11.07670651,11.06734938,8.231837959
Haiti,HTI,,,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12875339000,13093260000,15895489000,17140000000,19718000000,26225000000,34545000000,38078000000,41719000000,49393000000,57148000000,62157000000,1.39194E+11,1.59139E+11,1.72887E+11,2.09232E+11,2.55147E+11,2.95809E+11,3.31376E+11,3.7335E+11,4.22969E+11,4.84333E+11,4.90439E+11,5.39851E+11,5.89593E+11,6.54194E+11,7.01901E+11,7.52245E+11,8.87303E+11,1.02052E+12,1.15092E+12,1.31134E+12,1.43056E+12
Haiti,HTI,,,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,7.8125,5.693950178,3.023983316,3.647416413,1.991341991,2.380952381,4.556650246,3.801478353,4.503860452,6.323773406,7.563981043,7.18139943,7.179433805,7.591135046,6.96969697,7.498931167,7.068155112,7.873604182,8.38001514,19.81264637,15.8004158,8.769230769,11.55893536,31.34328358,5.098919029,5.764796311,2.146171694,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,84.8781898,84.62651236,82.87496942,86.37413395,85.22427441,85.50766867,85.44653563,88.48402363,90.22198584,89.62638788,87.34415199,88.62678323,91.36494865,89.96533694,91.23647604,93.8493264,91.65291165,88.317948,91.16968761,93.57864209,91.81776436,94.67993193,94.67993195,94.67993196,94.67993197,94.67993194,94.67993192,94.67993192,95.28186034,93.34932371,96.34701921,97.02316957,93.75360009,93.90938372,88.92911602,83.4979721,92.77282049,99.36073185,98.59702308,96.89135427,94.86012164,98.06807829,90.14610653,91.21127192,89.91069101,91.81878963,87.44201298,85.85472042,84.85885427,94.09729817,92.83281797,94.60111978,93.51871554,94.530884,93.73633416,90.75724167,89.68459959,91.06972072,92.29837301,92.03593973,
Haiti,HTI,,,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,,16940000,19579927.85,22639999.98,27299977.36,30180000.01,43960000.01,50840000.01,84280000.02,85180000.02,129140000,126860000,128700000,137040000,154400000,174700000,130680000,154920000,149880000,143180000,71000000,73300000,35200000,30200000,63900000,235700000,241270000,320700000,203460000,221580000,270000000,251950000,250820000,247300000,335920000,528100000,574290000,491290000,592189667.1,633298345,731188298.1,755420549.5,772919200,1063969845,1056875189,1000867040,972486839.7,991077331.9,1143209386,1013493582,
Haiti,HTI,,,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,,,,,,,,,0.712471133,0.666998044,0.916678328,0.877690663,1.226513784,0.953227218,1.094531439,0.970161285,1.035167343,0.632068018,,0.608369799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59,3.8,,,,,4.75,4.81,3.5,6.97,6.58,4.44,6.52,7.18,6.55,6.52,,,,
Haiti,HTI,,,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,55.73240842,64.43244175,52.6429112,55.94035467,55.62204035,55.34420798,47.59142291,56.65432093,46.79520918,37.44595429,33.39855814,41.51909947,31.97589451,41.31217582,28.56361043,69.25083487,66.20798125,67.97674356,79.31744809,105.2710581,100,95.08218817,107.1244839,116.5464091,138.3941317,166.3740136,196.4080821,216.2268116,428.7601624,334.2840184,508.5514767,600.357139,671.1404504,765.58995,789.9724583,703.2641518,637.1800423,735.7027956,881.9657839,819.0647067,
Haiti,HTI,,,Rural population (% of total population),SP.RUR.TOTL.ZS,84.407,84.025,83.635,83.238,82.832,82.42,81.999,81.571,81.134,80.69,80.238,79.778,79.677,79.65,79.623,79.596,79.569,79.541,79.514,79.487,79.459,79.432,79.405,78.64,77.703,76.739,75.745,74.723,73.671,72.595,71.49,70.359,69.2,68.61,68.013,67.41,66.8,66.208,65.611,65.008,64.4,62.749,61.065,59.355,58.321,57.362,56.396,55.426,54.449,53.472,52.491,51.508,50.523,49.54,48.556,47.573,46.604,45.654,44.722,43.808,42.912
Haiti,HTI,,,Population growth (annual %),SP.POP.GROW,,1.941476314,1.939861564,1.936360031,1.93050767,1.922759355,1.920766804,1.916253923,1.891310548,1.842315233,1.781532857,1.716027799,1.670973786,1.666527738,1.715021768,1.799602906,1.887379506,1.964309331,2.045096604,2.126861547,2.203511385,2.280859548,2.34281175,2.36419457,2.33663187,2.275703757,2.204584794,2.141060841,2.085451603,2.043615863,2.011596519,1.979394877,1.943487973,1.910630898,1.880610177,1.853087533,1.827131628,1.801891982,1.776726006,1.750889745,1.724801191,1.698761586,1.674154768,1.653576631,1.637886328,1.624901291,1.612703899,1.598240401,1.580168107,1.558056629,1.532102807,1.506310041,1.480054624,1.450276669,1.416131282,1.379509987,1.341394984,1.305020463,1.274050225,1.249854229,1.230549254
Haiti,HTI,,,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,68042,69824,71579,73346,75202,77174,80070,83023,85972,88813,91517,94989,98241,101300,104162,106819,110587,114064,117312,120387,123320,126998,130513,133804,136819,139570,142747,145830,148744,151396,153781,157380,160531,163433,166369,169491,173745,178044,182410,186817,191262,196603,201845,206966,211957,216818,223284,229694,235880,241581,246687,252794,258272,263642,269623,276644,285777,295806,306461,317271,328021
Haiti,HTI,,,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.352398334,6.32263813,6.300469015,6.292410819,6.306766995,6.344010988,6.381694583,6.432764124,6.484804842,6.524230496,6.545685664,6.552844622,6.553718998,6.539102481,6.494778055,6.414667914,6.309938571,6.171099565,6.036666887,5.957694264,5.956650608,5.984589166,6.082816484,6.2140694,6.324628956,6.38424547,6.383926146,6.34761867,6.295568171,6.258268266,6.251726502,6.287700695,6.341016383,6.399686982,6.445034788,6.465410513,6.463333377,6.446176987,6.417158424,6.380066852,6.33952685,6.301075092,6.260114013,6.231716053,6.237513056,6.289157288,6.383708719,6.512614729,6.673653236,6.863696837,7.076983861,7.312933711,7.571441392,7.82151933,8.019728937,8.14205027,8.196463883,8.180172788,8.116663099,8.042106163,7.978808495
Haiti,HTI,,,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.01220437,13.25543406,13.39700288,13.42582069,13.38015746,13.31679257,13.37540195,13.45543743,13.53427901,13.57662684,13.54392564,13.56196898,13.53084957,13.43653985,13.28422903,13.09239196,12.99438149,12.88345857,12.76078338,12.64388965,12.55682588,12.59496478,12.71382797,12.8993534,13.1183848,13.32191611,13.56651843,13.86197369,14.17037693,14.42715853,14.56208641,14.64547674,14.57179074,14.35338126,14.0580028,13.77755305,13.57117768,13.3974773,13.25261872,13.11523037,12.95685301,12.8169671,12.69092116,12.57240227,12.4538269,12.32566686,12.21305911,12.10185249,11.98690887,11.86476104,11.733018,11.61937007,11.50307227,11.38069895,11.25157034,11.11618048,11.00001731,10.88818703,10.77625362,10.6589223,10.53082986
Haiti,HTI,,,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.324,6.318,6.302,6.274,6.233,6.179,6.109,6.026,5.937,5.846,5.762,5.692,5.642,5.615,5.614,5.641,5.698,5.778,5.872,5.97,6.058,6.122,6.154,6.149,6.106,6.028,5.921,5.799,5.673,5.549,5.43,5.317,5.208,5.099,4.991,4.884,4.777,4.669,4.561,4.452,4.344,4.237,4.132,4.029,3.931,3.836,3.746,3.66,3.579,3.501,3.427,3.356,3.288,3.223,3.159,3.098,3.041,2.986,2.935,2.887,
Haiti,HTI,,,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,,,,,,10.1,,,,,,15.9,,,,,7.5,,,
Haiti,HTI,,,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,11.3,,,,,,,,,8.3,,,,,,,,19.2,,,,,17.3,,,,,,,,
Haiti,HTI,,,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3,,,,,,,,,15.1,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,,,,,,,,,,,,78.55946399,,,,,,,,,69.23169268,,62.99526539,,,71.34649013,,,,,73.37553288,,,,,77.77475517,,,,,82.5166715,,,80.1056338,,84.14160311,,73.77938517,,,85.61344063,,73.33333333,,,,,,,,
Haiti,HTI,,,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.79,39.72,38.63,37.54,36.48,35.46,34.31,33.21,32.18,31.27,30.46,30.91,31.43,31.99,32.51,32.96,32.98,32.96,32.72,32.66,32.25,32.35,32.34,32.45,32.47,32.35,32.13,31.87,31.65,31.29,
Haiti,HTI,,,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,,,,,,35.2,,,,,,,,
Haiti,HTI,,,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9085.460915,8476.180127,7903.569718,6851.401627,7401.729677,7578.795982,7645.065718,7666.82683,7729.459336,7735.397588,7600.025842,7568.866187,7721.942349,7528.659285,7703.089548,7742.660451,8082.711877,7999.346678,8271.684005,7706.612482,7915.492383,7708.00495,7753.054248,7816.69084,7751.586952,7698.909313,7688.84154,7636.01532,7340.699285,7436.943691
Haiti,HTI,,,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,61.69,,,,,,,,,,72.57,,,,,,,,,,,,,44.41,,,,,,,,,65.92,,,,,,,,
Haiti,HTI,,,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.18000031,40.36000061,40.25,40.52999878,39.72999954,38.95999908,38.70999908,38.25,38.06000137,37.75,37.41999817,36.95999908,36.47000122,36.27999878,35.72000122,35.31999969,34.84999847,34.43999863,33.95999908,34.02000046,33.04000092,32.06000137,31.47999954,30.88999939,30.40999985,30.04999924,29.70000076,29.21999931,29.03000069,
Haiti,HTI,,,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1,,,,,,,,
Haiti,HTI,,,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.37793636,8.881814,7.66811323,6.29671097,7.90897846,8.21752262,12.98750782,12.94992447,14.3151226,14.37873268,25.34466553,48.96976852,44.80113602,28.24466515,35.1758728,34.29340363,29.23134041,27.22926712,25.17094994,,
Haiti,HTI,,,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,9.5,9.4,9.3,8.9,9.4,9.5,9.7,9.6,9.7,10.1,9.2,8.8,8.7,8.6,8.5,8.2,7.8,7.7,7.6,
Haiti,HTI,,,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,,,,,,43.1,,,,,,56.7,,,,,51.6,,,
Haiti,HTI,,,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,23,,,,,,40.5,,,,,,39.3,,,,,39.9,,,
Haiti,HTI,,,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.841187328,1.803770608,1.784664136,1.771279591,1.990351663,1.758062592,1.757313717,1.752176707,1.762854388,1.732683451,1.514226856,1.709955868,1.692949118,1.652377224,1.609609788,1.568888343,1.542444699,1.486260707,,,
Haiti,HTI,,,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85,4.78,4.42,3.92,3.6,3.24,2.94,2.74,2.64,2.39,2.22,2.27,2.07,1.98,1.8,1.69,1.61,1.53,1.44,1.39,1.31,1.29,1.25,1.18,1.1,1.04,0.98,0.88,0.79,0.78,0.65
Haiti,HTI,,,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13369,,,,,,21.1,,,,,33.8,,,,,,35.8,,,,,,44.8,,,,,44,,,
Haiti,HTI,,,Number of under-five deaths,SH.DTH.MORT,,46756,46685,46585,46367,46091,45682,45125,44499,43812,43119,42466,41885,41413,41076,40877,40884,41097,41447,41878,42319,42669,42853,42804,42509,41977,41268,40384,39417,38411,37390,36365,35356,34360,33340,32306,31285,30292,29317,28391,27498,26683,25934,25259,24652,24109,23602,23106,22629,22160,58767,20985,20603,20142,19667,19176,18584,18019,17444,16890,
Haiti,HTI,,,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,8.6,,,,,,4.9,,,,,4.8,,,
Haiti,HTI,,,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,,0.278380007,,,,,,,,,,,0.645250022,,,,0.763769984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
